adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,new_id,keywords
False,,30000000,"[{'id': 35, 'name': 'Comedy'}]",,31643,tt0110197,en,Jimmy Hollywood,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation.",4.563989,/sTLLLD6shSp6lrbIKa4v5N4wDso.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-03-30,0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Jimmy Hollywood,False,4.6,17,474,[]
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,6,tt0107286,en,Judgment Night,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",5.538671,/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'JVC Entertainment Networks', 'id': 4248}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-15,12136938,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't move. Don't whisper. Don't even breathe.,Judgment Night,False,6.4,79,475,"[{'id': 520, 'name': 'chicago'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 4487, 'name': 'boxing match'}, {'id': 10685, 'name': 'escape'}, {'id': 162914, 'name': 'one night'}]"
False,"{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', 'backdrop_path': '/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg'}",63000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.jurassicpark.com/,329,tt0107290,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",8.863776,/b1xCNnyrPebIc7EWNZIa6jhb1Ww.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-11,920100000,127.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,An adventure 65 million years in the making.,Jurassic Park,False,7.6,4956,476,"[{'id': 911, 'name': 'exotic island'}, {'id': 1718, 'name': 'dna'}, {'id': 1719, 'name': 'paleontology'}, {'id': 1720, 'name': 'tyrannosaurus rex'}, {'id': 1764, 'name': 'triceratops'}, {'id': 1765, 'name': 'brontosaurus'}, {'id': 1767, 'name': 'electric fence'}, {'id': 2041, 'name': 'island'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 155582, 'name': 'amusement park'}, {'id': 158340, 'name': 'theme park'}, {'id': 178010, 'name': 'jurassic park'}]"
False,,9000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.mgm.com/#/our-titles/1024/Kalifornia,10909,tt0107302,en,Kalifornia,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",8.4337,/4E39RrmgXspAqGro2poDEdjvAnh.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-01,2395231,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear never travels alone.,Kalifornia,False,6.5,209,477,"[{'id': 387, 'name': 'california'}, {'id': 736, 'name': 'journalist'}, {'id': 917, 'name': 'journalism'}, {'id': 1003, 'name': 'photographer'}, {'id': 3306, 'name': 'highway'}, {'id': 10714, 'name': 'serial killer'}, {'id': 206977, 'name': 'hitchhike'}]"
False,,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,507,tt0110265,en,Killing Zoe,"Zed (Eric Stoltz) is an American vault-cracker who travels to Paris to meet up with his old friend Eric (Jean-Hugues Anglade). Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",4.948569,/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg,"[{'name': 'Live Entertainment', 'id': 285}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-10-01,418961,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Killing Zoe,False,6.1,111,478,"[{'id': 90, 'name': 'paris'}, {'id': 549, 'name': 'prostitute'}, {'id': 642, 'name': 'robbery'}, {'id': 726, 'name': 'drug abuse'}, {'id': 740, 'name': 'aids'}, {'id': 974, 'name': 'bank'}, {'id': 1416, 'name': 'jazz'}, {'id': 1562, 'name': 'hostage'}, {'id': 1759, 'name': 'night life'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1953, 'name': 'vault'}, {'id': 2375, 'name': 'junkie'}, {'id': 2492, 'name': 'bank robber'}, {'id': 2671, 'name': 'heroin'}, {'id': 6054, 'name': 'friendship'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 13132, 'name': 'pistol'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 160488, 'name': 'hoodlum'}]"
False,,0,"[{'id': 18, 'name': 'Drama'}]",,34024,tt0107322,en,King of the Hill,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",4.375347,/vmV21mWwclW2A3lmlBejn8TyIu2.jpg,"[{'name': 'Gramercy Pictures', 'id': 37}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-08-20,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the world turns upside down, the trick is coming out on top.",King of the Hill,False,6.4,33,479,"[{'id': 171026, 'name': 'marbles'}, {'id': 171028, 'name': 'elevator operator'}, {'id': 171036, 'name': 'bellboy'}, {'id': 171039, 'name': 'lock child'}, {'id': 171040, 'name': 'living alone'}, {'id': 171043, 'name': 'st. louis'}, {'id': 171051, 'name': 'against the odds'}, {'id': 171052, 'name': '\xa0epileptic seizure'}, {'id': 171054, 'name': 'understanding'}]"
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,29918,tt0110305,en,Lassie,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone.",3.645342,/5Tz2rzFivQKmMBz5T8Cj7M7CdnI.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-22,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Best Friends Are Forever,Lassie,False,6.1,54,480,"[{'id': 178869, 'name': 'lassie'}]"
False,,85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9593,tt0107362,en,Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",9.434006,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Oak Productions', 'id': 55528}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-18,137298489,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This isn't the movies anymore.,Last Action Hero,False,6.1,725,481,"[{'id': 2343, 'name': 'magic'}, {'id': 9732, 'name': 'movie in movie'}, {'id': 11931, 'name': 'spoof'}, {'id': 15252, 'name': 'magical object'}, {'id': 15284, 'name': 'cartoon cat'}, {'id': 48711, 'name': 'ticket'}, {'id': 160612, 'name': 'self-referential'}, {'id': 161849, 'name': 'projectionist'}, {'id': 161868, 'name': ""child's point of view""}]"
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,42580,tt0107413,en,Life With Mikey,"Michael Chapman was once a child TV star. But when he grew up, he couldn't get work. So he and his brother, Ed start their own talent agency that specializes in child acts. They can't seem to find the next big thing and they have to deal with another agency who's not above bribery to get the kids to sign with them. One day Michael meets a girl named Angie and she's a real spitfire. Michael thinks she could be what they are looking for. Problem is that she has a big chip on her shoulder.",6.446229,/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-04,0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's a talent agent. She's a thief. Looks like they've already got something in common.,Life With Mikey,False,5.1,24,482,[]
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",,22317,tt0110353,en,Lightning Jack,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.",2.913584,/4YoRERjKWO2442ezcvgEjAZuxWP.jpg,"[{'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-03-11,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Lightning Jack,False,5.7,40,483,"[{'id': 952, 'name': 'lightning'}, {'id': 184671, 'name': 'jack'}]"
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1413,tt0107468,en,M. Butterfly,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",6.516976,/vfutnJ9sgpAtNuPemksd26gd5dC.jpg,"[{'name': 'Geffen Pictures', 'id': 360}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-09,1499795,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,M. Butterfly,False,6.6,35,484,"[{'id': 478, 'name': 'china'}, {'id': 164920, 'name': 'opera singer'}]"
False,,22000000,"[{'id': 35, 'name': 'Comedy'}]",,12121,tt0107478,en,Made in America,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",5.43085,/2frB553lKEm1q4dds5PUqLNQA3z.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-27,0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"At the sperm-bank she asked for a tall, intelligent, black man. One out of three ain't bad.",Made in America,False,5.3,86,485,"[{'id': 1874, 'name': 'car dealer'}, {'id': 2142, 'name': 'anonymity'}, {'id': 6270, 'name': 'high school'}, {'id': 159141, 'name': 'sperm donor'}]"
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,2246,tt0107497,en,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",9.861672,/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Nelvana Limited', 'id': 1023}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-29,46405336,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Her doctor wasn't playing God. He thought he was God.,Malice,False,5.9,105,486,"[{'id': 2587, 'name': 'married couple'}, {'id': 4617, 'name': 'insurance fraud'}, {'id': 6431, 'name': 'boarder'}, {'id': 9937, 'name': 'suspense'}, {'id': 168386, 'name': 'child wish'}]"
False,,0,"[{'id': 18, 'name': 'Drama'}]",,10502,tt0107501,en,The Man without a Face,"The story of a relationship between a teacher and his troubled pupil. Justin McLeod is a former teacher who lives as a recluse on the edge of town. His face is disfigured from an automobile accident and fire ten years before in which a boy was incinerated and for which he was convicted of involuntary manslaughter. He is also suspected of being a pedophile. He is befriended by Chuck, causing the town's suspicion and hostility to be ignited. McLeod inculcates in his protege a love of justice and freedom from prejudice which sustains him beyond the end of the film.",5.997712,/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-08-25,24760338,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A fatherless boy had almost given up all his dreams... until one man believed in him enough to make them come true.,The Man without a Face,False,6.2,125,487,"[{'id': 1328, 'name': 'secret'}, {'id': 3301, 'name': 'suspicion'}, {'id': 3868, 'name': 'face transplant'}, {'id': 6054, 'name': 'friendship'}, {'id': 6271, 'name': 'boarding school'}, {'id': 9673, 'name': 'love'}]"
False,,13500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",,10440,tt0107507,en,Manhattan Murder Mystery,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,8.939404,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-08-18,11285588,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keaton & Allen reunited for fun flick!,Manhattan Murder Mystery,False,7.1,169,488,"[{'id': 5340, 'name': 'investigation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10183, 'name': 'independent film'}, {'id': 10226, 'name': 'neighbor'}, {'id': 155231, 'name': 'reference to william shakespeare'}, {'id': 163335, 'name': 'man with glasses'}, {'id': 167451, 'name': 'woman with glasses'}, {'id': 168346, 'name': 'manhattan, new york city'}]"
False,,3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,9516,tt0107554,en,Menace II Society,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",5.260924,/rpG5cx9TKMtfUzmTUJdVtruNIXU.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-26,27900000,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This is the truth. This is what's real.,Menace II Society,False,7.2,179,489,"[{'id': 577, 'name': 'black people'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6110, 'name': 'weapon'}, {'id': 6147, 'name': 'delinquency'}, {'id': 12670, 'name': 'los angeles'}]"
False,,55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,2320,tt0116253,en,Executive Decision,"Terrorists hijack a 747 inbound to Washington D.C., demanding the the release of their imprisoned leader. Intelligence expert David Grant (Kurt Russell) suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",13.106291,/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-15,121969216,133.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fasten your seat belts,Executive Decision,False,5.8,261,490,"[{'id': 258, 'name': 'bomb'}, {'id': 1336, 'name': 'ransom'}, {'id': 1562, 'name': 'hostage'}, {'id': 3800, 'name': 'airplane'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4460, 'name': 'terror cell'}, {'id': 5422, 'name': 'special unit'}, {'id': 9758, 'name': 'deception'}, {'id': 10084, 'name': 'rescue'}, {'id': 10185, 'name': 'covert operation'}, {'id': 10617, 'name': 'disaster'}, {'id': 10950, 'name': 'shootout'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 18420, 'name': 'surveillance'}, {'id': 161998, 'name': 'night vision goggles'}, {'id': 185266, 'name': 'flight attendant'}, {'id': 185692, 'name': 'intelligence agent'}, {'id': 187844, 'name': 'flashback'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 220935, 'name': 'nerve gas'}]"
